txId,time_step,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128,feat_129,feat_130,feat_131,feat_132,feat_133,feat_134,feat_135,feat_136,feat_137,feat_138,feat_139,feat_140,feat_141,feat_142,feat_143,feat_144,feat_145,feat_146,feat_147,feat_148,feat_149,feat_150,feat_151,feat_152,feat_153,feat_154,feat_155,feat_156,feat_157,feat_158,feat_159,feat_160,feat_161,feat_162,feat_163,feat_164,feat_165
100010,44,-0.52947,0.035945,-0.085024,0.275697,-0.413844,-0.546248,-0.152223,-0.76601,-0.664912,-0.224484,-0.325624,-0.565565,-1.239988,-0.642751,-0.395286,-0.146064,-0.53158,0.036931,-0.543909,-0.902363,0.070402,0.007926,-0.921543,-0.957225,-0.388305,-1.00286,-0.319866,-0.451328,-0.346488,-0.478584,-0.150663,-0.732041,-0.146192,0.454846,-0.963244,-0.824551,-0.850064,-0.432002,0.365693,0.286239,-0.475674,-0.338044,-0.200132,-0.965721,-0.2862,-0.516302,-1.209874,-1.038454,0.273887,-0.328926,0.290247,-0.460399,-0.670619,-0.846417,-0.172294,-0.649283,-0.185286,-1.048366,-0.368737,-1.316636,-0.188529,-0.471554,-1.135123,-0.997944,-0.436008,0.209521,-0.367605,-1.256875,0.514807,-0.958293,-0.20614,-1.079913,-0.576029,0.148172,-0.919225,-0.231285,-0.730626,-1.610551,-0.23625,-0.437187,0.05318,0.964088,-0.871214,-0.257255,-1.135141,-0.573353,-0.899904,-0.996849,-0.279737,0.371988,-0.680833,-0.514405,0.273531,-1.385229,-0.645893,-0.723572,-0.077831,-0.320239,-0.639336,0.842445,-0.035206,0.637182,0.179911,-0.822853,-1.049666,-0.150418,0.553288,-0.445936,0.275954,-0.393447,-0.122609,-0.38203,-0.730064,0.669694,-0.020536,-0.305446,-0.001078,0.001013,-0.09726,-1.105572,-0.230444,0.478441,0.621427,-0.070519,-0.401437,-0.951589,-1.205801,-1.077481,-0.250605,-0.345598,-0.772065,-0.399414,-0.190561,-0.275567,-1.08263,-0.269556,0.453173,-0.279611,-0.472239,0.09722,-0.607232,0.248766,-1.354255,0.565524,-0.145598,-0.28502,-0.672862,-0.36723,-1.375253,-0.394792,-0.226926,-0.564297,0.287395,0.04593,-0.557152,-1.047622,-0.15831,-1.397601,-0.520531,0.033038,0.08143,-0.490938,0.539311,-0.754338,0.347595
100011,1,-1.14069,-1.025648,-0.607016,0.184859,0.619271,0.487939,-0.823917,-0.471432,-0.279838,-0.4147,-0.538771,0.021098,0.082335,-0.25465,0.129246,-0.183372,0.574208,0.146967,-0.380163,-0.272278,-0.334155,-0.696433,-0.89116,-0.027469,-0.163983,-0.437558,0.218298,-1.321106,-0.276234,-0.383572,-0.672732,0.564345,0.489352,-0.452215,0.403604,-0.20781,0.003302,0.214815,0.421564,-0.667599,-0.579082,-0.796753,-0.431157,-0.977548,-0.431911,-0.185078,0.110212,-0.229167,-1.274999,0.214207,0.008254,-0.317176,-0.452616,-0.423636,-0.329466,-0.826397,-0.434427,-0.515116,-0.385086,-0.545102,0.275114,-0.006844,-0.033223,-0.448636,-0.36837,-1.166848,-0.318659,-0.833919,-0.086358,-0.425545,-0.213185,-1.141017,-0.047054,-0.34331,-0.754405,0.076158,-1.015867,-0.39359,-0.331337,-0.360992,-0.109004,0.907468,-0.302523,0.797791,0.230131,0.243118,-0.157866,-0.158101,-1.105341,0.454373,-0.357197,-1.63858,0.494701,-1.00583,0.419936,0.144969,-0.527726,-0.561421,-0.930868,-0.965338,-0.437364,-0.440131,-0.003218,-0.856105,-0.401714,-0.308635,-0.610896,-0.152212,-0.257079,-0.483267,0.454412,-0.851647,-0.429241,-0.091701,-0.597141,-0.487536,0.071039,0.4827,-0.567305,0.431641,0.333395,-1.004285,0.154714,-0.193273,-0.31866,-0.196589,-0.037539,0.400441,-0.118109,-0.305119,-0.410621,-0.289549,-0.765775,-0.225038,0.088864,-0.147729,-0.388164,-0.672487,-0.269533,0.066282,-1.001985,-0.542583,0.353253,-0.465082,-0.648037,-0.348267,0.004051,-0.448388,-0.558067,-0.314749,-0.090938,0.716265,-0.586498,0.336354,-0.629276,-0.784272,-0.001072,0.914245,-0.465851,-0.675772,-1.032131,-0.476595,0.211792,0.028159,0.132333
100012,31,0.172945,-0.009168,-0.401632,-0.351425,-0.144126,-0.626611,0.086896,-0.670846,-0.276673,-0.197838,0.263692,0.296694,0.076717,-0.61078,0.264788,-0.105961,-0.326613,-0.672176,0.291474,0.004625,-0.135982,0.04026,-0.810416,-0.349478,-0.491794,0.094607,0.869897,-0.542861,0.85037,-0.106635,0.131526,-0.22816,-1.01142,-0.153622,-1.292104,-0.445093,-0.918652,-0.478324,0.039879,-0.361198,0.183509,-0.890835,-0.031566,-0.353214,0.256849,0.231199,-0.559912,0.077017,-0.940618,-0.151716,-0.621936,-0.058045,0.230752,0.774217,0.099215,-0.188755,-0.274075,-0.809229,-0.401493,-0.262125,-0.594614,-0.063878,0.157264,-0.523764,-0.343219,-1.322141,-0.558748,-0.627622,0.539828,-0.983535,-0.126511,-0.220098,-0.738353,-0.234121,-0.646966,0.217172,0.300632,0.238642,0.776583,1.069297,-0.260068,-1.128705,-0.32703,0.640335,0.231766,-0.129809,-0.166804,0.274586,0.352841,0.076637,-0.065278,-0.076046,0.357326,0.47795,0.08038,0.826652,-0.629332,-0.231836,-0.258752,-0.688015,-0.287258,0.612056,-0.09984,-0.584466,-0.275303,-0.957296,-0.194558,-1.25785,0.316911,0.29706,0.825966,-0.550728,-0.240453,-0.462166,-0.444481,-0.726842,0.521414,0.928653,0.418885,-0.544742,-0.088683,-0.321233,-0.583072,-0.087221,-0.364622,0.539625,-0.221663,0.315881,-0.082978,-0.591185,0.212652,-0.692463,-0.773703,0.654784,0.295826,-0.458907,-0.538043,1.152267,-0.375399,0.70141,-0.872278,-0.047367,0.883493,-0.413197,-0.788462,-0.333863,0.94184,-0.346205,-0.555448,-0.889727,-0.379443,0.234782,0.696433,0.155249,-0.150324,0.388088,0.545788,0.311593,-1.221215,-0.380074,0.429792,-1.072583,-0.5797,-0.459768,-0.742993
100013,45,-0.857835,-0.112243,-0.30289,-1.15763,0.091567,-0.737545,0.444799,0.206376,-0.416874,-0.258124,-0.397489,-0.504902,1.27295,-0.744304,-0.248537,0.21953,-0.468375,-0.590477,-0.940756,0.319812,0.079796,-0.041239,-1.030604,-0.024414,-0.133554,-0.445238,-0.964576,-0.304547,-0.711627,-0.236188,-0.244536,-0.445285,0.164806,-0.309231,-0.011662,-0.067005,0.227881,-0.758236,-0.448858,0.184792,-0.199439,0.286697,0.096416,-0.498546,0.16405,-0.404949,0.202097,0.650677,0.269592,0.868545,-1.051997,-0.550393,-0.409378,-0.476351,-0.089982,-0.46026,0.276848,0.216175,-0.069469,-0.782312,-0.002519,0.060939,-0.099263,-0.261202,0.423962,-0.550396,-0.459554,0.057322,-0.01081,0.150093,-0.418211,-0.933559,-0.894997,-0.492542,0.120007,0.119926,-1.184161,-0.009258,-0.319819,-0.797259,0.819182,-0.144227,0.137502,1.007557,-0.566765,-0.474601,0.468302,-0.930041,-0.239223,-0.253098,0.208885,-0.07351,-0.732796,0.209917,0.146369,-0.801708,-0.620107,-0.539109,-0.850876,0.256128,-0.438127,-0.415121,-0.795084,-0.473475,0.46627,0.097938,-1.084904,-0.771059,0.041595,-0.525267,-0.552825,-0.706452,-0.94174,-0.228561,-0.466342,0.293983,-0.30956,-0.758791,0.070697,0.396868,-0.644074,-1.127494,-0.515689,-0.951161,0.544603,-0.970078,-0.440053,0.460555,0.159401,-0.533036,-0.667738,-0.366954,-0.396283,0.471994,-0.353538,-0.951191,0.216681,0.242061,-0.389604,0.109857,-0.250582,-0.879605,-0.316743,-0.848545,-0.593283,-0.745655,-0.109783,-0.182964,-0.936045,-0.736133,-0.277552,-0.044022,-0.240085,-1.379603,0.367247,0.60995,0.515691,-0.004154,0.059787,-0.603302,-0.181916,-0.84152,-0.215326,-0.991052,0.016395
100014,46,1.026878,-0.06631,-0.219232,1.119754,1.617097,0.395173,0.692712,0.726103,0.924471,0.734201,0.289626,0.119201,0.562725,0.045513,-0.027532,1.061759,0.509186,0.60096,1.016685,-0.214769,0.885544,0.612435,1.186661,0.448162,0.215702,1.196903,0.988221,0.554688,0.793078,0.007069,0.486141,0.781484,-0.082029,-0.049237,-0.133632,-0.125517,-0.044719,-0.174431,1.172471,-0.295202,-0.233017,0.268628,-0.020841,0.22504,0.244688,0.550169,0.570068,0.274923,0.68222,0.175277,-0.177227,0.146141,0.517171,0.14462,0.597254,-0.123307,-0.195002,-0.928852,-1.314047,-0.16242,0.187189,0.659724,0.718702,0.225154,0.433633,0.339428,0.437066,0.984306,1.078401,0.961408,0.249647,-0.375964,0.407341,-0.442365,0.867248,0.176146,0.398071,1.213508,0.546357,0.278555,0.77026,0.088309,0.312292,-0.410881,0.601566,0.446408,-0.245133,0.569863,0.544092,0.529615,-0.536015,-0.239733,1.073618,1.152921,0.589254,-1.066684,-0.051338,1.136434,0.94816,0.386888,-0.037012,0.929841,0.380975,-0.15138,1.133317,-1.09924,0.980373,0.442299,0.020379,0.631158,-0.234611,-0.082099,1.018638,0.180971,0.160178,0.601435,0.644407,0.430081,0.55189,0.14289,0.710737,-0.045793,0.276686,0.265684,-0.012814,0.275892,1.365414,1.134274,0.314674,1.443219,1.105825,0.632481,-0.708981,1.386647,0.335933,1.083835,1.100657,0.384933,1.171589,0.784066,-0.362354,0.124136,-0.135277,0.033655,0.198398,-0.087324,0.664783,-0.304373,-0.383289,0.885274,0.715739,0.176309,1.538415,-0.449951,1.281137,0.366911,0.414453,0.506037,-0.419586,0.317147,-0.166464,0.141445,-0.020703,0.953286,0.622909
100015,14,-0.538365,-0.684909,0.062509,0.113873,0.162484,-0.30045,-1.582147,-0.541228,-0.705918,-1.221103,-1.231079,0.592302,-0.435448,-0.251279,-0.090606,-0.025388,-0.580105,0.542336,-0.582666,-0.240143,-0.838991,0.167588,-1.278876,-0.159279,-0.291396,0.089054,-0.187214,-0.649767,-0.684282,-1.119759,-1.124079,-0.535619,-1.082252,-0.365112,-0.431776,-0.507136,-0.356896,-1.056473,-0.889095,-0.612892,-0.531498,-0.693619,-0.342104,-0.061257,-1.144886,-0.910044,-0.50267,0.213504,-0.071077,-0.171541,-0.26396,-0.702607,-0.085218,-0.158064,-1.492024,-1.026504,-1.137044,0.032045,-0.28481,-0.783323,-0.744323,-0.758551,-0.274533,-0.565244,-1.676435,-0.955965,-0.913135,-0.335352,0.489646,-0.389638,-0.355491,-0.611324,-1.014733,-1.352173,-0.173216,-0.54302,0.166132,-0.545218,0.124719,-0.626771,-0.955817,-0.444271,-0.595074,0.031966,-1.390178,-0.364231,0.103663,-0.365547,-0.09103,-1.084275,-1.248402,-0.45257,-0.908965,-0.83297,-0.308973,-0.677125,-0.699409,-0.493392,-0.603166,-0.833361,-0.218875,-1.27705,0.070578,-1.105563,-0.253155,-0.289834,-0.053896,-0.358966,-0.56846,-0.624116,-0.596505,-0.31145,0.551917,-0.07527,-0.712648,-0.732469,0.21593,-0.496709,-1.074832,-1.137624,-0.140937,-0.832823,-0.620486,-0.377495,-0.451294,0.636479,-1.197985,-0.303899,-0.184572,-1.279619,-0.991635,-0.975517,-1.133304,-0.750998,-0.05455,-0.199499,-0.659529,-0.513597,0.583244,-0.039553,-0.094651,0.143708,-0.302043,-0.72274,-0.813357,-0.282234,-0.53143,0.031149,-0.511291,-0.897516,-0.05762,-0.382596,-0.900872,-1.12985,0.046953,0.015905,-1.13307,0.237881,0.171718,-0.822639,-0.0972,-0.939221,-0.611344,0.141071,-0.662731
100016,4,-0.71587,-0.976058,-0.433927,-0.196171,-0.323986,-0.77874,-1.072267,-0.867286,-0.725772,-0.473496,-1.001543,-1.201095,-0.630742,-0.038054,0.218707,-0.320855,-1.212587,-0.013159,-1.140285,-1.102741,-0.50365,-1.407618,-0.316615,-0.74427,-0.517894,-1.12917,-0.294242,-0.460893,-0.899119,-0.244815,-2.047598,-0.536299,-0.771224,-1.114955,-0.62885,-0.467555,-1.085936,-0.777218,-0.738165,-0.521009,-0.104068,-0.94943,-0.058996,-1.369566,-0.567067,-1.57726,-0.681567,-0.356328,0.294029,-0.692777,-1.091613,-0.204207,-0.696877,-0.668286,-0.258946,-0.17108,-1.58352,-0.69168,-0.725653,-1.25224,-1.529405,-0.750878,-0.949321,-1.079804,-0.786139,-0.892967,-0.708657,0.07094,-0.73252,0.22273,-0.095406,-0.233664,-1.081707,-0.864173,-1.177318,-0.509518,-0.750986,-0.496606,-0.566193,-0.633532,-0.89591,-1.203951,-0.938298,-0.359147,-0.799396,-0.747468,-0.28355,-0.473667,-1.454859,-0.757662,-1.153102,-0.744547,-0.52232,-0.462748,0.114437,-0.967864,-0.864927,-0.430441,-0.236462,-1.233167,-0.374097,-0.384716,-0.792634,-0.858006,-0.351131,-0.50387,-0.517104,-1.083352,-1.578607,-0.764457,-0.853005,-0.488381,-1.099712,-0.400107,-0.512651,-1.08752,-0.244941,-0.888913,-1.06569,-0.592022,-0.724812,-1.169982,-0.407386,-0.722033,-1.096562,-1.594438,-0.504246,-0.667943,-0.657764,-0.029043,-1.962763,-0.082852,-0.035556,-1.207493,-0.210118,-1.123435,-1.238708,-0.768153,0.19637,-0.536621,-0.692529,-0.274616,-1.028704,0.031302,0.067855,-0.50285,-1.111589,-0.181447,-0.570109,-0.395623,-0.149172,-0.499238,-1.168724,0.027705,-0.577819,-0.555376,-0.409908,-0.561589,-0.343481,-0.618726,-0.80625,-0.992547,-0.973118,-0.861539,-0.222736
100017,18,0.833559,-0.073784,-0.213597,0.492576,2.08564,0.388406,0.4571,-0.100622,1.015977,-0.380879,0.595002,0.124299,1.020254,0.311328,0.841544,1.149186,0.593914,1.380821,0.651013,0.308381,1.376184,0.021165,0.567223,0.169539,0.300714,0.686959,0.802153,0.518314,1.100663,0.693391,-0.305982,0.591122,-0.726325,-0.781885,-0.167951,-0.40986,1.238511,0.792442,0.467592,0.520921,0.919893,0.448803,0.013941,-0.170105,0.059827,0.097891,1.003789,1.247477,1.43211,0.956497,-0.295852,1.098176,0.368389,0.54672,0.608167,1.120591,0.718478,1.049653,0.555198,0.14501,1.085015,0.642505,0.05597,0.880348,1.292532,0.602507,0.354935,0.952062,1.109134,0.636598,0.672409,0.014064,0.405645,1.185088,0.827632,0.135752,-0.081411,0.255643,0.861627,1.286493,0.361342,-0.174568,0.759854,0.048562,0.519095,0.31324,-0.135342,1.014259,0.043083,0.023769,1.063477,0.676098,0.035876,0.44207,0.068454,0.497161,0.510954,0.290319,-0.13872,0.991781,-0.207957,0.19506,0.353576,0.105987,1.311249,-0.062466,0.023879,0.948609,0.840245,0.385756,0.659637,0.23329,0.84403,-0.358134,-0.485695,0.808034,-0.186351,0.425302,0.035555,0.826139,0.508539,0.321657,0.048791,0.668008,-0.292765,0.996572,0.643973,0.220021,0.629873,-0.402087,1.015427,0.195863,0.874201,0.902935,-0.29176,-0.259248,0.087143,0.567713,1.02537,0.523653,0.359824,0.869901,0.532942,0.845826,0.763661,0.709728,0.292265,1.546581,1.025432,0.933785,0.421546,1.537079,0.386297,0.3342,-0.025688,0.094897,-0.078118,0.33208,0.550649,-0.176302,1.665758,-0.051014,0.826935,1.040307,0.203068
100018,7,0.985742,0.940429,0.541993,0.44715,1.191136,0.582468,1.493737,0.516214,0.589412,1.08799,0.835207,0.732241,0.985586,1.024509,0.428971,0.32261,1.133955,0.670017,0.600612,0.478438,0.698426,1.147079,0.469521,0.417524,0.916545,0.436412,0.863927,0.765179,0.963076,0.796353,0.044042,1.179931,1.021313,-0.497865,0.443821,0.249169,0.446585,1.284708,0.008622,0.245905,1.088889,1.16624,0.364771,1.204496,0.400982,1.735322,1.299776,0.654609,0.210231,1.513685,0.260363,0.479956,0.161009,1.398172,1.362907,1.457628,2.061881,1.681094,0.62776,1.154158,1.159687,1.319099,0.7466,1.488248,0.773882,0.980643,0.452445,1.724457,0.196961,1.238223,0.988482,0.430918,1.052992,0.69522,1.331974,1.401277,0.158614,0.3508,0.361292,0.33326,1.036298,1.183347,1.320113,0.848269,-0.397245,1.358788,0.493723,1.116518,1.029274,0.338372,0.684019,0.369561,1.046916,0.103559,0.847908,1.176209,0.879541,1.209601,1.324067,0.737184,0.654021,1.130916,0.49898,0.850445,1.610892,1.722885,0.277222,1.70055,0.902836,0.653222,1.169183,0.01521,0.826555,1.60794,1.369202,1.684221,1.796945,-0.089777,1.113002,0.722735,1.301292,0.589083,0.53032,1.009807,1.690604,0.737934,-0.0568,1.408802,0.098716,0.493066,0.757748,0.563193,1.337116,1.428487,1.520794,0.87393,0.702601,1.118809,1.671294,0.982801,0.462291,-0.290807,1.088155,0.673423,0.401969,1.050208,0.255004,0.616379,0.592611,1.25974,0.878055,0.526289,0.611751,1.242508,0.302664,0.610676,1.02792,1.441166,0.274324,0.632397,0.406181,0.560337,0.980912,-0.377184,0.218319
100019,42,0.178534,-0.505432,-0.64653,0.704317,-1.139854,-0.391844,-0.673791,0.050205,0.07024,-0.045791,-0.495466,-1.087663,-0.910852,-0.339944,-0.922195,-0.326332,0.891555,0.172615,-0.602712,-0.073449,0.258077,-0.850705,-0.247986,-0.20997,-0.188345,1.145419,-0.162275,0.184272,-0.700991,-0.496454,-0.384086,-0.387214,-0.68288,-0.365158,0.186979,-0.340692,0.200966,-0.843449,-1.182226,-0.34506,-0.420679,-0.526115,-0.197803,0.766971,0.186957,0.029771,-0.630605,-0.273848,0.091109,0.421387,-0.064201,-0.465548,0.887515,-0.832069,0.303252,-1.56233,-0.964983,0.027142,-0.577165,-0.331296,-0.898898,-0.524422,-0.591565,0.281174,-0.3292,-0.252275,0.132559,-0.508122,-0.692056,-0.310831,0.385258,-0.203432,-0.959932,-1.186511,-0.557752,0.855366,-0.508525,-0.357907,-0.450102,0.011325,0.840952,-1.07377,0.342527,-0.616989,0.321345,-0.401457,-0.101098,0.511736,0.077107,-0.767001,-0.494185,-0.481502,-0.100485,0.393744,0.358948,-0.664752,-0.253814,0.039193,-0.364941,0.29989,-0.179616,0.895736,-0.242557,0.119429,-0.180897,0.047038,-0.39753,0.235338,0.061034,0.274474,-0.193957,0.354806,0.037912,0.059941,0.676227,-0.418191,-0.293028,0.033256,-1.006175,0.208861,0.229734,-0.635729,0.069556,-0.20549,-0.150757,-0.949296,-0.32822,0.845819,-0.483156,-0.131137,-0.772348,-0.112435,-0.152497,-0.194435,-0.513843,0.152006,-0.459584,0.314979,0.198189,-0.22105,0.014828,1.010177,0.187392,-0.740554,0.008087,-0.684677,-0.23809,-0.261273,-0.404718,0.422612,-0.171682,-0.157385,-0.457756,0.604538,-0.662399,0.19621,-0.114882,0.185249,-0.190274,0.429434,-0.076262,0.405954,0.393086,-0.030739,-0.625643
100020,40,1.520937,0.652144,0.415126,1.793705,1.129252,0.610863,1.278869,0.492348,0.868597,1.475297,1.666927,0.74548,0.725509,0.646267,0.408298,0.949216,1.711324,1.648086,1.749831,1.664165,1.522399,1.216327,1.20045,1.295908,1.240636,1.155898,1.405912,0.702562,0.985974,0.913947,0.634021,1.60236,1.178123,1.340111,2.156715,1.016647,1.066984,0.519577,0.074566,1.414032,0.395163,1.16325,1.209683,0.234972,0.97569,1.343773,1.263082,1.211357,2.520786,0.875311,1.570045,1.285497,1.216429,1.436248,1.136238,1.172537,0.624153,1.018535,0.811782,1.042503,0.881553,1.475742,0.443199,1.259865,1.447492,0.390061,1.300569,1.194152,0.881882,1.160743,0.742943,-0.004845,1.782082,0.967105,1.523577,1.564861,0.311214,0.504624,0.316157,1.619716,1.537886,2.149263,1.465001,1.31415,1.47142,0.2768,0.548662,0.897085,0.749857,0.691606,1.357718,1.781628,1.171358,1.745848,-0.109245,1.801258,1.857773,1.42506,1.369946,1.407888,1.145532,0.727946,1.752672,0.660921,0.266587,0.462839,0.735775,1.771815,0.931555,0.71408,1.551801,0.966254,0.8216,0.835505,0.713278,0.609576,1.653728,0.318249,1.667149,-0.350967,0.502626,1.710849,1.275988,1.57116,1.845061,1.637175,0.225422,1.553064,1.298221,1.110395,2.357467,1.371914,1.145027,0.71897,0.636455,1.086771,1.586453,1.207172,0.517486,1.372488,0.607879,1.465377,1.43259,0.901847,0.843489,0.490829,1.368593,1.25289,1.034839,0.483586,0.611592,0.834202,1.595695,1.234397,1.753393,1.486822,0.888788,1.369269,1.153374,0.419833,1.215479,0.621391,0.647752,0.597711,0.372518
100021,49,-0.242245,-0.649156,0.345148,-0.020066,-0.813485,-0.380833,-0.045565,0.249902,-0.565802,0.144908,-0.955522,-0.536746,-0.007531,-0.129829,0.024784,-0.005692,-0.493413,-0.067568,-0.504485,-0.655858,0.501692,0.463804,-0.010389,-0.334862,-0.440709,0.215495,-0.562072,-0.715801,-0.529573,-0.168944,-0.224865,-0.269278,-0.846694,-0.819376,0.057384,0.560582,-0.613091,0.433833,-0.624693,0.209728,0.600802,0.36805,0.228985,-0.560585,-0.486989,0.168366,-0.567537,-0.809126,-0.700093,-0.208795,0.289229,-0.444296,0.133951,-0.122329,-0.471045,-1.048285,-0.840691,-1.173783,-0.28863,-0.628956,-0.342785,-0.266901,-0.847211,-0.144471,0.12148,-0.383397,-0.957056,0.020364,-0.341134,-0.549163,-1.531924,0.059615,0.347693,-0.727894,-0.810889,-0.170888,-0.855615,-1.251776,-0.808744,-0.40004,-0.939853,0.271082,-0.596492,0.161775,-0.57898,0.022119,-0.195352,-0.335347,-0.102,0.155039,-0.07715,0.102882,-1.611699,-0.328715,-0.471443,0.595767,0.118418,-0.036482,0.383877,-0.560732,0.211443,-0.773619,-0.714382,-0.544135,-0.349472,-0.513258,-0.610476,-1.10494,-0.275581,-0.469502,-0.939114,0.25463,-0.071761,-0.976904,0.226524,-0.729278,-1.407313,0.563951,0.059245,0.078416,0.749989,0.131625,-0.63023,-0.105914,0.485996,-0.334759,-0.677762,-0.910187,-0.646109,0.050762,0.543948,-0.024664,0.297349,-0.018723,-0.234782,0.578047,-0.40474,-0.108983,-0.116207,-0.285617,0.170793,0.299101,0.605264,0.345628,-0.194497,-0.082478,-0.269004,0.392979,-0.506584,-0.110589,-0.907285,0.019441,-0.567208,-0.057548,-0.826609,0.48903,0.132312,-1.452682,-0.41365,-1.085363,-0.327773,0.123039,0.312681,-0.595199,0.050019
100022,43,0.02558,-0.221606,0.43316,-2.042521,-0.707563,0.243065,-1.646847,0.356095,-0.345119,-1.407338,-0.023428,-0.91251,-0.842628,0.3461,-0.579672,-0.8659,0.617758,0.078315,-0.553507,-0.780964,-0.488203,0.402423,-0.877476,-1.023162,0.251052,-0.527284,-0.335995,-0.123784,-0.58126,-1.598264,-0.492307,0.2343,0.700001,-0.445158,-0.400558,0.29651,-0.088372,-0.238515,-1.375789,-0.594398,-0.278847,-1.143244,-0.569247,0.468034,-0.514798,-1.103403,-1.329774,-0.391867,-0.675085,-0.820481,-0.272468,-0.24382,-0.298933,-0.210978,-1.00072,-0.706474,-0.549303,-0.413134,0.108564,-0.750319,-0.775008,0.357469,-0.306998,-1.085243,-0.541709,-1.004318,-0.954705,-1.053354,-0.784211,0.643636,0.119017,0.304612,0.157583,-0.453663,-0.184504,-0.334813,-0.92026,-0.967439,0.063952,-0.99542,-0.285759,-0.060172,-0.009855,-0.20159,-0.986587,-0.116024,-0.455355,-0.874999,-1.3806,-0.160619,-1.162445,-1.239887,0.487735,-0.986909,-0.596212,-0.350326,-0.351113,-0.895877,-0.740386,0.016604,-0.525615,-0.397796,-1.467524,-0.673071,0.042483,-0.750824,-0.861988,-0.198771,-0.086894,-0.219353,-0.669406,-0.01141,0.428262,0.19876,-1.167889,1.078525,-1.049024,-0.999181,-0.234026,-0.433403,-0.205548,0.269598,0.079033,-0.832962,-0.350189,0.119381,0.140233,0.176004,0.022502,-0.032272,-0.642981,-1.045312,-0.175026,-0.613237,0.236034,-0.822503,-0.576817,-0.600272,0.097264,-0.0105,-0.374813,-0.240214,0.421159,-1.267554,-0.012205,0.153765,0.220914,0.015027,-0.77318,-0.655743,-0.055134,-0.680872,-0.485394,-1.138848,-0.982446,-0.212894,-0.599224,-0.765597,-0.480126,-0.235527,-0.516847,-0.299934,-0.341983,-0.511974,-0.391898
100023,38,-0.04173,-0.245261,0.882278,-0.880509,-0.354361,0.122226,0.226671,0.343343,-0.595357,-0.007481,-0.384225,-0.392502,-0.176192,-0.222517,-0.119579,-0.084657,1.111434,0.579536,-0.261022,-0.162207,-0.449376,0.174339,0.369378,-1.103383,-0.582193,0.317823,0.470217,-0.041386,-0.22822,-0.148506,-0.536782,-0.207545,0.188962,-0.470314,-0.701316,-0.047012,-0.653502,0.723743,-0.684088,0.525792,0.004743,0.872938,0.619389,-0.441665,-0.472077,-0.208056,-0.831166,-0.614318,-0.382085,-0.655568,0.285452,-0.013137,-0.294776,-0.188027,1.166905,-0.088197,0.328168,0.013942,-0.594197,0.101953,-1.181845,0.858228,-0.131812,-0.510676,-0.041366,-0.578935,-0.211695,-0.003035,0.062312,-0.913163,-0.725669,-0.448859,-0.613464,-0.293106,0.04009,-0.433142,-0.683778,-0.78217,-0.564444,-0.491292,0.023789,0.290323,0.307494,0.222569,0.274336,0.043384,-0.353198,0.392677,0.80337,-0.681753,-0.227869,0.524499,-0.311472,0.408279,-0.732434,0.350744,-1.267856,-0.032361,0.49327,-0.738643,-0.07225,-0.076273,0.330111,0.237938,0.341754,-0.098038,-0.869036,-0.476932,-0.195207,-0.61973,-1.213737,-0.329817,-0.282303,-0.366703,0.009796,0.430181,-0.111483,0.464778,-0.584184,0.14072,-0.77932,0.299525,0.792069,-1.004692,-0.776229,-0.993843,-0.338564,0.436937,0.230892,0.333471,-0.534234,1.003521,-0.165769,-0.405252,-0.653402,-1.069996,0.312564,-0.34565,-0.675559,0.356539,-0.391087,-0.120282,-0.635993,0.192762,-1.202868,0.166547,-0.733882,-0.516645,-0.001724,-0.065478,-1.266684,0.409133,0.164768,-0.546269,-0.279413,0.649842,-0.146309,0.432717,-0.147487,-0.655717,-0.234695,0.075015,0.693227,-0.374156,-0.046007
